trade_date,amd_tag,strategy,entry_hour,entry_price,exit_hour,exit_pips,exit_reason,peak_pips,is_positive,hard_sl_fired,predicted_direction
2025-08-06,AMD_SHIFTED,S0_BASELINE,12,0.6505,13,0.5000000000007798,trail_stop,3.00000000000078,true,false,UP
2025-08-07,AMD_SHIFTED,S0_BASELINE,12,0.65216,12,0.10000000000037979,trail_stop,2.60000000000038,true,false,UP
2025-08-08,AMD_TEXTBOOK,S0_BASELINE,12,0.6522,15,4.699999999999704,max_hold,9.000000000000119,true,false,UP
2025-08-11,AMD_TEXTBOOK,S0_BASELINE,12,0.65116,12,0.6999999999998696,trail_stop,3.1999999999998696,true,false,DOWN
2025-08-12,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.64904,12,-15,hard_sl,8.599999999999719,false,true,DOWN
2025-08-13,AMD_SHIFTED,S0_BASELINE,12,0.6555,14,0.4000000000001247,trail_stop,2.9000000000001247,true,false,UP
2025-08-14,AMD_SHIFTED,S0_BASELINE,12,0.6525,12,-15,hard_sl,0.9999999999998899,false,true,UP
2025-08-15,AMD_SHIFTED,S0_BASELINE,12,0.65136,12,1.8999999999999595,trail_stop,4.3999999999999595,true,false,UP
2025-08-18,AMD_FAILED,S0_BASELINE,11,0.65108,11,0.9000000000000696,trail_stop,3.4000000000000696,true,false,DOWN
2025-08-19,AMD_FAILED,S0_BASELINE,11,0.64897,11,0.5999999999992145,trail_stop,3.0999999999992145,true,false,UP
2025-08-20,AMD_TEXTBOOK,S0_BASELINE,12,0.64312,15,-4.00000000000067,max_hold,17.300000000000093,false,false,UP
2025-08-21,AMD_FAILED,S0_BASELINE,11,0.64292,15,9.200000000000319,max_hold,13.900000000000023,true,false,DOWN
2025-08-22,AMD_TEXTBOOK,S0_BASELINE,12,0.6422,14,-15,hard_sl,0.700000000000145,false,true,DOWN
2025-08-25,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.64894,15,9.200000000000319,max_hold,15.200000000000768,true,false,UP
2025-08-26,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.64857,15,11.800000000000699,max_hold,13.100000000000334,true,false,UP
2025-08-27,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.64712,13,6.299999999999919,trail_stop,8.799999999999919,true,false,DOWN
2025-08-28,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.65202,15,10.199999999999099,max_hold,14.399999999999968,true,false,UP
2025-08-29,AMD_TEXTBOOK,S0_BASELINE,12,0.65266,12,1.2999999999993594,trail_stop,3.7999999999993594,true,false,UP
2025-09-01,AMD_FAILED,S0_BASELINE,11,0.65571,15,4.1999999999997595,max_hold,8.299999999999974,true,false,DOWN
2025-09-02,AMD_NONE,S0_BASELINE,10,0.65112,11,0.4999999999996696,trail_stop,2.9999999999996696,true,false,UP
2025-09-03,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.65313,10,1.4000000000000146,trail_stop,3.9000000000000146,true,false,UP
2025-09-04,AMD_SHIFTED,S0_BASELINE,12,0.65168,12,5.399999999999574,trail_stop,7.899999999999574,true,false,UP
2025-09-05,AMD_SHIFTED,S0_BASELINE,12,0.65408,15,27.200000000000557,max_hold,48.00000000000026,true,false,UP
2025-09-08,AMD_SHIFTED,S0_BASELINE,12,0.65906,14,5.599999999999774,trail_stop,8.099999999999774,true,false,UP
2025-09-09,AMD_TEXTBOOK,S0_BASELINE,12,0.66093,15,18.90000000000058,max_hold,24.100000000000232,true,false,DOWN
2025-09-10,AMD_SHIFTED,S0_BASELINE,12,0.66066,15,18.799999999999926,max_hold,29.09999999999968,true,false,UP
2025-09-11,AMD_TEXTBOOK,S0_BASELINE,12,0.66032,12,0.09999999999926956,trail_stop,2.5999999999992696,true,false,UP
2025-09-12,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.66508,15,15.899999999999803,max_hold,20.000000000000018,true,false,DOWN
2025-09-15,AMD_TEXTBOOK,S0_BASELINE,12,0.66602,14,6.200000000000374,trail_stop,8.700000000000374,true,false,UP
2025-09-16,AMD_TEXTBOOK,S0_BASELINE,12,0.66744,12,0.6999999999998696,trail_stop,3.1999999999998696,true,false,DOWN
2025-09-17,AMD_SHIFTED,S0_BASELINE,12,0.66758,12,8.348877145181177e-13,trail_stop,2.500000000000835,true,false,UP
2025-09-18,AMD_SHIFTED,S0_BASELINE,12,0.66518,15,38.7000000000004,max_hold,44.800000000000395,true,false,DOWN
2025-09-19,AMD_TEXTBOOK,S0_BASELINE,12,0.65928,13,4.300000000000139,trail_stop,6.800000000000139,true,false,DOWN
2025-09-22,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.65964,10,0.6999999999998696,trail_stop,3.1999999999998696,true,false,UP
2025-09-23,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.66054,15,7.700000000000209,trail_stop,10.200000000000209,true,false,UP
2025-09-24,AMD_SHIFTED,S0_BASELINE,12,0.6602,15,15.899999999999803,max_hold,18.400000000000638,true,false,DOWN
2025-09-25,AMD_TEXTBOOK,S0_BASELINE,12,0.65825,15,32.69999999999995,max_hold,39.09999999999969,true,false,DOWN
2025-09-26,AMD_FAILED,S0_BASELINE,11,0.65227,15,21.700000000000053,max_hold,25.699999999999612,true,false,UP
2025-09-29,AMD_FAILED,S0_BASELINE,11,0.65628,15,13.600000000000279,max_hold,17.400000000000748,true,false,UP
2025-09-30,AMD_SHIFTED,S0_BASELINE,12,0.66097,12,0.6000000000003247,trail_stop,3.1000000000003247,true,false,UP
2025-10-01,AMD_FAILED,S0_BASELINE,11,0.661,12,0.10000000000037979,trail_stop,2.60000000000038,true,false,DOWN
2025-10-02,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.66158,15,30.199999999999115,max_hold,38.899999999999494,true,false,DOWN
2025-10-03,AMD_FAILED,S0_BASELINE,11,0.66042,12,0.10000000000037979,trail_stop,2.60000000000038,true,false,UP
2025-10-06,AMD_TEXTBOOK,S0_BASELINE,12,0.6598,15,20.199999999999108,max_hold,22.699999999999942,true,false,UP
2025-10-07,AMD_SHIFTED,S0_BASELINE,12,0.65864,15,-0.9999999999998899,max_hold,10.599999999999499,false,false,UP
2025-10-08,AMD_SHIFTED,S0_BASELINE,12,0.65716,15,9.299999999999864,max_hold,17.000000000000348,true,false,UP
2025-10-09,AMD_SHIFTED,S0_BASELINE,12,0.65974,13,12.500000000000568,trail_stop,15.000000000000568,true,false,UP
2025-10-10,AMD_FAILED,S0_BASELINE,11,0.65512,13,0.3000000000005798,trail_stop,2.80000000000058,true,false,DOWN
2025-10-13,AMD_SHIFTED,S0_BASELINE,12,0.65074,15,-15,hard_sl,2.4000000000001798,false,true,DOWN
2025-10-14,AMD_NONE,S0_BASELINE,10,0.64483,11,5.400000000000684,trail_stop,7.900000000000684,true,false,DOWN
2025-10-15,AMD_SHIFTED,S0_BASELINE,12,0.65142,12,0.10000000000037979,trail_stop,2.60000000000038,true,false,DOWN
2025-10-16,AMD_SHIFTED,S0_BASELINE,12,0.65066,15,15.800000000000258,max_hold,20.700000000000163,true,false,DOWN
2025-10-17,AMD_SHIFTED,S0_BASELINE,12,0.64866,12,3.499999999999339,trail_stop,5.999999999999339,true,false,UP
2025-10-20,AMD_FAILED,S0_BASELINE,11,0.64901,11,1.6000000000002146,trail_stop,4.100000000000215,true,false,DOWN
