trade_date,amd_tag,strategy,entry_hour,exit_hour,exit_pips,exit_reason,is_positive,peak_favorable_available
2025-05-01,AMD_SHIFTED,S0_BASELINE,12,15,4.6,max_hold,true,8.5
2025-05-01,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,S2_LAYER1_2,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,S3_FULL,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B5_C2.5,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B5_C3.75,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B5_C5,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B5_C7.5,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B7.5_C5,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B10_C2.5,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B10_C3.75,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B10_C5,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B10_C7.5,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B12.5_C5,12,13,-10.3,time_gate,false,8.5
2025-05-01,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,-10.3,time_gate,false,8.5
2025-05-02,AMD_SHIFTED,S0_BASELINE,12,15,3.6,trail,true,28.4
2025-05-02,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,15.4,time_gate,true,28.4
2025-05-02,AMD_SHIFTED,S2_LAYER1_2,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,S3_FULL,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B5_C2.5,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B5_C3.75,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B5_C5,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B5_C7.5,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B7.5_C5,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B10_C2.5,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B10_C3.75,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B10_C5,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B10_C7.5,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B12.5_C5,12,13,15.4,trail,true,28.4
2025-05-02,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,15.4,trail,true,28.4
2025-05-05,AMD_NONE,S0_BASELINE,10,15,-21.4,trail,false,2.1
2025-05-05,AMD_NONE,S1_LAYER1_ONLY,10,11,-7.8,time_gate,false,2.1
2025-05-05,AMD_NONE,S2_LAYER1_2,10,11,-7.8,trail,false,2.1
2025-05-05,AMD_NONE,S3_FULL,10,11,-7.8,trail,false,2.1
2025-05-05,AMD_NONE,GRID_B5_C2.5,10,11,-7.8,trail,false,2.1
2025-05-05,AMD_NONE,GRID_B5_C3.75,10,11,-7.8,trail,false,2.1
2025-05-05,AMD_NONE,GRID_B5_C5,10,11,-7.8,trail,false,2.1
2025-05-05,AMD_NONE,GRID_B5_C7.5,10,11,-7.8,trail,false,2.1
2025-05-05,AMD_NONE,GRID_B7.5_C2.5,10,11,-7.8,trail,false,2.1
2025-05-05,AMD_NONE,GRID_B7.5_C3.75,10,11,-7.8,trail,false,2.1
2025-05-05,AMD_NONE,GRID_B7.5_C5,10,11,-7.8,trail,false,2.1
2025-05-05,AMD_NONE,GRID_B7.5_C7.5,10,11,-7.8,trail,false,2.1
2025-05-05,AMD_NONE,GRID_B10_C2.5,10,11,-7.8,time_gate,false,2.1
2025-05-05,AMD_NONE,GRID_B10_C3.75,10,11,-7.8,time_gate,false,2.1
2025-05-05,AMD_NONE,GRID_B10_C5,10,11,-7.8,time_gate,false,2.1
2025-05-05,AMD_NONE,GRID_B10_C7.5,10,11,-7.8,time_gate,false,2.1
2025-05-05,AMD_NONE,GRID_B12.5_C2.5,10,11,-7.8,time_gate,false,2.1
2025-05-05,AMD_NONE,GRID_B12.5_C3.75,10,11,-7.8,time_gate,false,2.1
2025-05-05,AMD_NONE,GRID_B12.5_C5,10,11,-7.8,time_gate,false,2.1
2025-05-05,AMD_NONE,GRID_B12.5_C7.5,10,11,-7.8,time_gate,false,2.1
2025-05-06,AMD_TEXTBOOK,S0_BASELINE,12,15,41.7,max_hold,true,43.3
2025-05-06,AMD_TEXTBOOK,S1_LAYER1_ONLY,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,S2_LAYER1_2,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,S3_FULL,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B5_C2.5,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B5_C3.75,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B5_C5,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B5_C7.5,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B7.5_C2.5,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B7.5_C3.75,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B7.5_C5,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B7.5_C7.5,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B10_C2.5,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B10_C3.75,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B10_C5,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B10_C7.5,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B12.5_C2.5,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B12.5_C3.75,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B12.5_C5,12,13,28.9,time_gate,true,43.3
2025-05-06,AMD_TEXTBOOK,GRID_B12.5_C7.5,12,13,28.9,time_gate,true,43.3
2025-05-07,AMD_SHIFTED,S0_BASELINE,12,15,-8.1,trail,false,12.3
2025-05-07,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,S2_LAYER1_2,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,S3_FULL,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B5_C2.5,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B5_C3.75,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B5_C5,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B5_C7.5,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B7.5_C5,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B10_C2.5,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B10_C3.75,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B10_C5,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B10_C7.5,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B12.5_C5,12,13,5.7,time_gate,true,12.3
2025-05-07,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,5.7,time_gate,true,12.3
2025-05-08,AMD_NONE,S0_BASELINE,10,14,-0.6,trail,false,21.2
2025-05-08,AMD_NONE,S1_LAYER1_ONLY,10,11,4.2,time_gate,true,21.2
2025-05-08,AMD_NONE,S2_LAYER1_2,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,S3_FULL,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B5_C2.5,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B5_C3.75,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B5_C5,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B5_C7.5,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B7.5_C2.5,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B7.5_C3.75,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B7.5_C5,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B7.5_C7.5,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B10_C2.5,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B10_C3.75,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B10_C5,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B10_C7.5,10,11,4.2,trail,true,21.2
2025-05-08,AMD_NONE,GRID_B12.5_C2.5,10,11,4.2,time_gate,true,21.2
2025-05-08,AMD_NONE,GRID_B12.5_C3.75,10,11,4.2,time_gate,true,21.2
2025-05-08,AMD_NONE,GRID_B12.5_C5,10,11,4.2,time_gate,true,21.2
2025-05-08,AMD_NONE,GRID_B12.5_C7.5,10,11,4.2,time_gate,true,21.2
2025-05-09,AMD_SHIFTED,S0_BASELINE,12,15,23.8,max_hold,true,32.9
2025-05-09,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,S2_LAYER1_2,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,S3_FULL,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B5_C2.5,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B5_C3.75,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B5_C5,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B5_C7.5,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B7.5_C5,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B10_C2.5,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B10_C3.75,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B10_C5,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B10_C7.5,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B12.5_C5,12,13,24,time_gate,true,32.9
2025-05-09,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,24,time_gate,true,32.9
2025-05-12,AMD_NONE,S0_BASELINE,10,15,40.3,max_hold,true,43.9
2025-05-12,AMD_NONE,S1_LAYER1_ONLY,10,11,12.6,time_gate,true,43.9
2025-05-12,AMD_NONE,S2_LAYER1_2,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,S3_FULL,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B5_C2.5,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B5_C3.75,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B5_C5,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B5_C7.5,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B7.5_C2.5,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B7.5_C3.75,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B7.5_C5,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B7.5_C7.5,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B10_C2.5,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B10_C3.75,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B10_C5,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B10_C7.5,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B12.5_C2.5,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B12.5_C3.75,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B12.5_C5,10,11,12.6,trail,true,43.9
2025-05-12,AMD_NONE,GRID_B12.5_C7.5,10,11,12.6,trail,true,43.9
2025-05-13,AMD_NONE,S0_BASELINE,10,12,-18,trail,false,7.2
2025-05-13,AMD_NONE,S1_LAYER1_ONLY,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,S2_LAYER1_2,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,S3_FULL,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B5_C2.5,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B5_C3.75,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B5_C5,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B5_C7.5,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B7.5_C2.5,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B7.5_C3.75,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B7.5_C5,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B7.5_C7.5,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B10_C2.5,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B10_C3.75,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B10_C5,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B10_C7.5,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B12.5_C2.5,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B12.5_C3.75,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B12.5_C5,10,11,4.4,time_gate,true,7.2
2025-05-13,AMD_NONE,GRID_B12.5_C7.5,10,11,4.4,time_gate,true,7.2
2025-05-14,AMD_TEXTBOOK,S0_BASELINE,12,15,34.9,max_hold,true,42.7
2025-05-14,AMD_TEXTBOOK,S1_LAYER1_ONLY,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,S2_LAYER1_2,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,S3_FULL,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B5_C2.5,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B5_C3.75,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B5_C5,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B5_C7.5,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B7.5_C2.5,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B7.5_C3.75,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B7.5_C5,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B7.5_C7.5,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B10_C2.5,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B10_C3.75,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B10_C5,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B10_C7.5,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B12.5_C2.5,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B12.5_C3.75,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B12.5_C5,12,13,21.3,time_gate,true,42.7
2025-05-14,AMD_TEXTBOOK,GRID_B12.5_C7.5,12,13,21.3,time_gate,true,42.7
2025-05-15,AMD_SHIFTED,S0_BASELINE,12,15,16,max_hold,true,27.1
2025-05-15,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,S2_LAYER1_2,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,S3_FULL,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B5_C2.5,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B5_C3.75,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B5_C5,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B5_C7.5,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B7.5_C5,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B10_C2.5,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B10_C3.75,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B10_C5,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B10_C7.5,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B12.5_C5,12,13,12.3,time_gate,true,27.1
2025-05-15,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,12.3,time_gate,true,27.1
2025-05-16,AMD_SHIFTED,S0_BASELINE,12,15,26.2,max_hold,true,31.6
2025-05-16,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,1.9,time_gate,true,31.6
2025-05-16,AMD_SHIFTED,S2_LAYER1_2,12,13,1.9,trail,true,31.6
2025-05-16,AMD_SHIFTED,S3_FULL,12,13,1.9,trail,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B5_C2.5,12,13,1.9,trail,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B5_C3.75,12,13,1.9,trail,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B5_C5,12,13,1.9,trail,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B5_C7.5,12,13,1.9,trail,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,1.9,trail,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,1.9,trail,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B7.5_C5,12,13,1.9,trail,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,1.9,trail,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B10_C2.5,12,13,1.9,time_gate,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B10_C3.75,12,13,1.9,time_gate,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B10_C5,12,13,1.9,time_gate,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B10_C7.5,12,13,1.9,time_gate,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,1.9,time_gate,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,1.9,time_gate,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B12.5_C5,12,13,1.9,time_gate,true,31.6
2025-05-16,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,1.9,time_gate,true,31.6
2025-05-19,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,15,10.7,max_hold,true,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,S1_LAYER1_ONLY,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,S2_LAYER1_2,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,S3_FULL,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B5_C2.5,10,13,-1,trail,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B5_C3.75,10,13,-1,trail,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B5_C5,10,13,-1,trail,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B5_C7.5,10,13,-1,trail,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B7.5_C2.5,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B7.5_C3.75,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B7.5_C5,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B7.5_C7.5,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B10_C2.5,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B10_C3.75,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B10_C5,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B10_C7.5,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B12.5_C2.5,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B12.5_C3.75,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B12.5_C5,10,13,-1,time_gate,false,18.7
2025-05-19,AMD_COMPRESSION_BREAKOUT,GRID_B12.5_C7.5,10,13,-1,time_gate,false,18.7
2025-05-20,AMD_SHIFTED,S0_BASELINE,12,15,13.6,max_hold,true,25.8
2025-05-20,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,17,time_gate,true,25.8
2025-05-20,AMD_SHIFTED,S2_LAYER1_2,12,13,17,trail,true,25.8
2025-05-20,AMD_SHIFTED,S3_FULL,12,13,17,trail,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B5_C2.5,12,13,17,trail,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B5_C3.75,12,13,17,trail,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B5_C5,12,13,17,trail,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B5_C7.5,12,13,17,trail,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,17,trail,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,17,trail,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B7.5_C5,12,13,17,trail,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,17,trail,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B10_C2.5,12,13,17,time_gate,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B10_C3.75,12,13,17,time_gate,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B10_C5,12,13,17,time_gate,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B10_C7.5,12,13,17,time_gate,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,17,time_gate,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,17,time_gate,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B12.5_C5,12,13,17,time_gate,true,25.8
2025-05-20,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,17,time_gate,true,25.8
2025-05-21,AMD_SHIFTED,S0_BASELINE,12,14,-19.5,trail,false,2.5
2025-05-21,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,-7.8,time_gate,false,2.5
2025-05-21,AMD_SHIFTED,S2_LAYER1_2,12,13,-7.8,trail,false,2.5
2025-05-21,AMD_SHIFTED,S3_FULL,12,13,-7.8,trail,false,2.5
2025-05-21,AMD_SHIFTED,GRID_B5_C2.5,12,13,-7.8,trail,false,2.5
2025-05-21,AMD_SHIFTED,GRID_B5_C3.75,12,13,-7.8,trail,false,2.5
2025-05-21,AMD_SHIFTED,GRID_B5_C5,12,13,-7.8,trail,false,2.5
2025-05-21,AMD_SHIFTED,GRID_B5_C7.5,12,13,-7.8,trail,false,2.5
2025-05-21,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,-7.8,trail,false,2.5
